date,state,confirmed,deaths
2022-10-01,CE,1384688,27685
2022-10-01,DF,839110,11831
2022-10-01,ES,1215449,14817
2022-10-01,GO,1705757,27537
2022-10-01,MA,472105,10993
2022-10-01,MG,3880533,63780
2022-10-01,MS,580990,10835
2022-10-01,MT,830597,14947
2022-10-01,PA,840259,18854
2022-10-01,PB,653083,10403
2022-10-01,PE,1058778,22299
2022-10-01,PI,401821,7954
2022-10-01,PR,2748520,45348
2022-10-01,RJ,2516066,75695
2022-10-01,RN,556825,8469
2022-10-01,RO,456764,7358
2022-10-01,RR,175057,2173
2022-10-01,RS,2735304,41089
2022-10-01,SC,1876698,22406
2022-10-01,SE,342890,6436
2022-10-01,SP,6099193,174795
2022-10-01,TO,344476,4204
2022-10-02,AC,149730,2029
2022-10-02,AL,321115,7124
2022-10-02,AM,616347,14327
2022-10-02,AP,178276,2163
2022-10-02,BA,1698100,30703
2022-10-02,CE,1384688,27685
2022-10-02,DF,839110,11831
2022-10-02,ES,1215449,14817
2022-10-02,GO,1705882,27537
2022-10-02,MA,472105,10993
2022-10-02,MG,3880533,63780
2022-10-02,MS,581196,10835
2022-10-02,MT,830597,14947
2022-10-02,PA,840342,18856
2022-10-02,PB,653083,10403
2022-10-02,PE,1058778,22299
2022-10-02,PI,401821,7954
2022-10-02,PR,2748644,45348
2022-10-02,RJ,2516066,75695
2022-10-02,RN,556825,8469
2022-10-02,RO,456765,7358
2022-10-02,RR,175057,2173
2022-10-02,RS,2735396,41092
2022-10-02,SC,1876723,22407
2022-10-02,SE,342890,6437
2022-10-02,SP,6099539,174854
2022-10-02,TO,344476,4204
2022-10-03,AC,149730,2029
2022-10-03,AL,321119,7124
2022-10-03,AM,616379,14329
2022-10-03,AP,178277,2163
2022-10-03,BA,1698101,30705
2022-10-03,CE,1384688,27685
2022-10-03,DF,839233,11831
2022-10-03,ES,1215494,14817
2022-10-03,GO,1706060,27537
2022-10-03,MA,472202,10993
2022-10-03,MG,3881157,63784
2022-10-03,MS,581329,10835
2022-10-03,MT,830776,14947
2022-10-03,PA,840345,18857
2022-10-03,PB,653114,10403
2022-10-03,PE,1059253,22304
2022-10-03,PI,401821,7954
2022-10-03,PR,2748742,45349
2022-10-03,RJ,2518758,75728
2022-10-03,RN,556825,8469
2022-10-03,RO,456842,7358
2022-10-03,RR,175074,2173
2022-10-03,RS,2735413,41092
2022-10-03,SC,1876740,22408
2022-10-03,SE,342890,6437
2022-10-03,SP,6099661,174856
2022-10-03,TO,344506,4204
2022-10-04,AC,149736,2029
2022-10-04,AL,321123,7125
2022-10-04,AM,616419,14331
2022-10-04,AP,178280,2163
2022-10-04,BA,1698395,30708
2022-10-04,CE,1384688,27685
2022-10-04,DF,839281,11831
2022-10-04,ES,1215500,14817
2022-10-04,GO,1706060,27537
2022-10-04,MA,472313,10993
2022-10-04,MG,3881236,63789
2022-10-04,MS,581344,10837
2022-10-04,MT,830868,14947
2022-10-04,PA,840515,18859
2022-10-04,PB,653115,10403
2022-10-04,PE,1059425,22311
2022-10-04,PI,403158,7956
2022-10-04,PR,2748742,45349
2022-10-04,RJ,2519816,75731
2022-10-04,RN,556892,8469
2022-10-04,RO,456921,7358
2022-10-04,RR,175081,2173
2022-10-04,RS,2735902,41098
2022-10-04,SC,1877101,22410
2022-10-04,SE,342892,6438
2022-10-04,SP,6102630,174913
2022-10-04,TO,344463,4204
2022-10-05,AC,149744,2029
2022-10-05,AL,321133,7125
2022-10-05,AM,616452,14333
2022-10-05,AP,178281,2163
2022-10-05,BA,1698619,30709
2022-10-05,CE,1384688,27685
2022-10-05,DF,839354,11831
2022-10-05,ES,1215591,14818
2022-10-05,GO,1706060,27537
2022-10-05,MA,472476,10993
2022-10-05,MG,3881391,63790
2022-10-05,MS,581386,10837
2022-10-05,MT,830950,14947
2022-10-05,PA,840675,18863
2022-10-05,PB,653149,10403
2022-10-05,PE,1059616,22315
2022-10-05,PI,403158,7956
2022-10-05,PR,2749199,45362
2022-10-05,RJ,2520839,75742
2022-10-05,RN,556990,8469
2022-10-05,RO,456938,7358
2022-10-05,RR,175081,2173
2022-10-05,RS,2736558,41107
2022-10-05,SC,1877526,22410
2022-10-05,SE,342895,6438
2022-10-05,SP,6105805,174976
2022-10-05,TO,344463,4204
2022-10-06,AC,149749,2029
2022-10-06,AL,321182,7125
2022-10-06,AM,616488,14335
2022-10-06,AP,178286,2163
2022-10-06,BA,1698824,30710
2022-10-06,CE,1384761,27695
2022-10-06,DF,839412,11831
2022-10-06,ES,1215591,14818
2022-10-06,GO,1708880,27543
2022-10-06,MA,472633,10993
2022-10-06,MG,3881502,63811
2022-10-06,MS,581386,10837
2022-10-06,MT,831025,14947
2022-10-06,PA,840947,18866
2022-10-06,PB,653221,10403
2022-10-06,PE,1059843,22319
2022-10-06,PI,403158,7956
2022-10-06,PR,2749585,45366
2022-10-06,RJ,2520952,75745
2022-10-06,RN,557099,8470
2022-10-06,RO,456961,7360
2022-10-06,RR,175081,2173
2022-10-06,RS,2736998,41110
2022-10-06,SC,1877901,22410
2022-10-06,SE,342896,6438
2022-10-06,SP,6108335,175049
2022-10-06,TO,344537,4204
2022-10-07,AC,149756,2029
2022-10-07,AL,321199,7125
2022-10-07,AM,616527,14335
2022-10-07,AP,178299,2163
2022-10-07,BA,1699232,30715
2022-10-07,CE,1385051,27714
2022-10-07,DF,839480,11831
2022-10-07,ES,1215669,14820
2022-10-07,GO,1710393,27546
2022-10-07,MA,472717,10993
2022-10-07,MG,3881582,63814
2022-10-07,MS,581433,10837
2022-10-07,MT,831094,14947
2022-10-07,PA,841165,18867
2022-10-07,PB,653254,10403
2022-10-07,PE,1060162,22321
2022-10-07,PI,403158,7956
2022-10-07,PR,2749843,45367
2022-10-07,RJ,2522127,75750
2022-10-07,RN,557195,8470
2022-10-07,RO,456993,7360
2022-10-07,RR,175164,2173
2022-10-07,RS,2737467,41119
2022-10-07,SC,1878421,22412
2022-10-07,SE,342899,6439
2022-10-07,SP,6110305,175092
2022-10-07,TO,344552,4205
2022-10-08,AC,149756,2029
2022-10-08,AL,321219,7125
2022-10-08,AM,616559,14335
2022-10-08,AP,178304,2163
2022-10-08,BA,1699232,30715
2022-10-08,CE,1385115,27725
2022-10-08,DF,839480,11831
2022-10-08,ES,1215700,14820
2022-10-08,GO,1710393,27546
2022-10-08,MA,472717,10993
2022-10-08,MG,3881582,63814
2022-10-08,MS,581464,10837
2022-10-08,MT,831094,14947
2022-10-08,PA,841295,18868
2022-10-08,PB,653269,10403
2022-10-08,PE,1060162,22321
2022-10-08,PI,403158,7956
2022-10-08,PR,2750019,45368
2022-10-08,RJ,2522127,75750
2022-10-08,RN,557195,8470
2022-10-08,RO,457025,7360
2022-10-08,RR,175164,2173
2022-10-08,RS,2737937,41123
2022-10-08,SC,1878899,22412
2022-10-08,SE,342902,6439
2022-10-08,SP,6112706,175114
2022-10-08,TO,344552,4205
2022-10-09,AC,149756,2029
2022-10-09,AL,321252,7125
2022-10-09,AM,616580,14335
2022-10-09,AP,178304,2163
2022-10-09,BA,1699232,30715
2022-10-09,CE,1385115,27725
2022-10-09,DF,839480,11831
